LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMSP0501AA65	GlcCer(d14:1(4E)/20:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	715.559835	C40H77NO9	160780456	70699246	YYILQTLJZBSOCA-IMJQGFQJSA-N					
LMSP0501AA66	GlcCer(d14:1(4E)/22:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	743.591135	C42H81NO9	160780457	70699247	GHNREAZJCHXLJM-GYUYEZNWSA-N					
LMSP0501AA67	GlcCer(d14:1(4E)/22:1(13Z)(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	741.575485	C42H79NO9	160780458	70699248	CBZDCXRDCCDYQL-VINCKPKBSA-N					
LMSP0501AA68	GlcCer(d14:1(4E)/24:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	771.622435	C44H85NO9	160780459	70699249	AKUNPUODMHJKPX-NECFBNRPSA-N					
LMSP0501AA69	GlcCer(d14:1(4E)/24:1(15Z)(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	769.606785	C44H83NO9	160780460	70699250	UEHANDKMBLJPCF-FWUIGPBZSA-N					
LMSP0501AA39	GlcCer(d14:1/16:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	643.50232	C36H69NO8	160780430	70699220	WTKWMHXDBWRUJY-MMYIVCENSA-N					
LMSP0501AA40	GlcCer(d14:1/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	671.53362	C38H73NO8	160780431	70699221	YLICPKPCDXHMJQ-BHYJONMXSA-N					
LMSP0501AA41	GlcCer(d14:1/18:1)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	669.51797	C38H71NO8	160780432	70699222	UGXJUGCSXKLLIS-QGLKKOHQSA-N					
LMSP0501AA42	GlcCer(d14:1/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	699.56492	C40H77NO8	160780433	70699223	JPNHVVBQIGJRTL-BFZYYLOBSA-N					
LMSP0501AA43	GlcCer(d14:1/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	727.59622	C42H81NO8	160780434	70699224	DDMRYWCSBZPTJO-WKNYTNFBSA-N					
LMSP0501AA44	GlcCer(d14:1/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	755.62752	C44H85NO8	160780435	70699225	HJMNKCWRXPNYBS-QIKWIXAXSA-N					
LMSP0501AA45	GlcCer(d14:1/24:1)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	753.61187	C44H83NO8	160780436	70699226	SIDCZVMWRUPLII-GNYLHUSASA-N					
LMSP0501AA52	GlcCer(d14:2(4E,6E)/16:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	641.48667	C36H67NO8	160780443	70699233	OXBDGBUHGWPKJE-WJUVMWFFSA-N					
LMSP0501AA70	GlcCer(d14:2(4E,6E)/18:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	685.512885	C38H71NO9	160780461	70699251	QCACSDFYKXIZEI-MKZCRVSDSA-N					
LMSP0501AA53	GlcCer(d14:2(4E,6E)/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	669.51797	C38H71NO8	160780444	70699234	LZMBSSIXFSMRCK-VBHFDBEYSA-N					
LMSP0501AA54	GlcCer(d14:2(4E,6E)/18:1(9Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	667.50232	C38H69NO8	160780445	70699235	RILFOXLOLKEBJU-YVUHXOMUSA-N					
LMSP0501AA71	GlcCer(d14:2(4E,6E)/20:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	713.544185	C40H75NO9	160780462	70699252	VETJZUNRYAUFJO-SAWQETFNSA-N					
LMSP0501AA55	GlcCer(d14:2(4E,6E)/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	697.54927	C40H75NO8	160780446	70699236	OUNKXINEFCMJJI-VMSUNUIVSA-N					
LMSP0501AA72	GlcCer(d14:2(4E,6E)/22:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	741.575485	C42H79NO9	160780463	70699253	KQVXAYXCWQQFAK-RMGBSTHUSA-N					
LMSP0501AA56	GlcCer(d14:2(4E,6E)/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	725.58057	C42H79NO8	160780447	70699237	DKKWEYKXAOJKBG-JHHWNSATSA-N					
LMSP0501AA73	GlcCer(d14:2(4E,6E)/24:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	769.606785	C44H83NO9	160780464	70699254	UFIHAKKLPQIOBJ-YHGWXCCRSA-N					
LMSP0501AA57	GlcCer(d14:2(4E,6E)/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	753.61187	C44H83NO8	160780448	70699238	URLUZJNRGOZGMG-DZIFNPSLSA-N					
LMSP0501AA46	GlcCer(d15:1/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	685.54927	C39H75NO8	160780437	70699227	ZSJLFUFUZNAECX-VOHGCIOOSA-N					
LMSP0501AA47	GlcCer(d15:1/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	713.58057	C41H79NO8	160780438	70699228	RXHADZFGSMWGGI-ZCRAMCEQSA-N					
LMSP0501AA48	GlcCer(d15:1/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	741.61187	C43H83NO8	160780439	70699229	NVNIRQZBZZTTJR-LWUOZULHSA-N					
LMSP0501AA58	GlcCer(d15:2(4E,6E)/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	683.53362	C39H73NO8	160780449	70699239	GENIVXVVOFRUBC-URFBQCIOSA-N					
LMSP0501AA74	GlcCer(d15:2(4E,6E)/20:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	727.559835	C41H77NO9	160780465	70699255	BNKKBXVEPWBZOS-RTQVWTQMSA-N					
LMSP0501AA59	GlcCer(d15:2(4E,6E)/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	711.56492	C41H77NO8	160780450	70699240	BVOKWRSQHOHBGX-BFVXUEDNSA-N					
LMSP0501AA75	GlcCer(d15:2(4E,6E)/22:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	755.591135	C43H81NO9	160780466	70699256	FHVYEFZGKBGDMF-SOXFEESHSA-N					
LMSP0501AA60	GlcCer(d15:2(4E,6E)/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	739.59622	C43H81NO8	160780451	70699241	TYFIQESXFTZJPD-MWDNNEDYSA-N					
LMSP0501AA76	GlcCer(d16:1(4E)/20:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	743.591135	C42H81NO9	160780467	70699257	WKEJAAJDKZIINN-GYUYEZNWSA-N					
LMSP0501AA77	GlcCer(d16:1(4E)/22:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	771.622435	C44H85NO9	160780468	70699258	DHERRFSDLNUGOK-NECFBNRPSA-N					
LMSP0501AA49	GlcCer(d16:1/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	699.56492	C40H77NO8	160780440	70699230	CBEFWCLRPKIYCH-BFZYYLOBSA-N					
LMSP0501AA50	GlcCer(d16:1/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	727.59622	C42H81NO8	160780441	70699231	SKXJUHJRBBWBOH-WKNYTNFBSA-N					
LMSP0501AA30	GlcCer(d16:1/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	755.62752	C44H85NO8	123068816	52931251	IRYUYISTIPWPQG-QIKWIXAXSA-N					
LMSP0501AA31	GlcCer(d16:1/23:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	769.64317	C45H87NO8	123068817	52931252	MSZQSWVREFSSOB-MXWUYJGJSA-N					
LMSP0501AA51	GlcCer(d16:1/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	783.65882	C46H89NO8	160780442	70699232	QMYGQSYNQBLKGY-YAEABVQUSA-N					
LMSP0501AA78	GlcCer(d16:2(4E,6E)/18:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	713.544185	C40H75NO9	160780469	70699259	XGTDYHSNHNKWKG-SAWQETFNSA-N					
LMSP0501AA61	GlcCer(d16:2(4E,6E)/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	697.54927	C40H75NO8	160780452	70699242	FRSRWUVBRIBWSU-VMSUNUIVSA-N					
LMSP0501AA79	GlcCer(d16:2(4E,6E)/20:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	741.575485	C42H79NO9	160780470	70699260	GWHVZSJNUDYHRT-RMGBSTHUSA-N					
LMSP0501AA62	GlcCer(d16:2(4E,6E)/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	725.58057	C42H79NO8	160780453	70699243	CYWVUOMAEIWSAI-JHHWNSATSA-N					
LMSP0501AA80	GlcCer(d16:2(4E,6E)/22:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	769.606785	C44H83NO9	160780471	70699261	STIFGZZLSCRRTP-YHGWXCCRSA-N					
LMSP0501AA63	GlcCer(d16:2(4E,6E)/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	753.61187	C44H83NO8	160780454	70699244	HBDYDXRRPGWUJT-DZIFNPSLSA-N					
LMSP0501AA81	GlcCer(d16:2(4E,6E)/24:0(2OH))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	797.638085	C46H87NO9	160780472	70699262	AQVYAADESMMIQR-QSSMQLDISA-N					
LMSP0501AA64	GlcCer(d16:2(4E,6E)/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	781.64317	C46H87NO8	160780455	70699245	TZTFJNIWJIQUHR-CQYBZLJCSA-N					
LMSP0501AA28	GlcCer(d18:0/14:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	673.54927	C38H75NO8	49703637	24779576	SCBSLJVBXYHZPZ-ISTDJTIDSA-N	C06062				
LMSP0501AA04	GlcCer(d18:0/16:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	701.58057	C40H79NO8	14714484	6321356	BLGKYYVFGMKTEZ-TWQPPMLVSA-N					
LMSP0501AA19	GlcCer(d18:0/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	729.61187	C42H83NO8	14714492	6321364	DSRCOSQOBBICFU-ZEBCDLEKSA-N					
LMSP0501AA29	GlcCer(d18:0/18:1(9Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	727.59622	C42H81NO8	49703638	24779577	ZYLKWFDDNNHLLH-DORPWGLESA-N					
LMSP0501AA20	GlcCer(d18:0/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	757.64317	C44H87NO8	14714493	6321365	JMHGBISEAGEKAI-FBMZPBPRSA-N					
LMSP0501AA21	GlcCer(d18:0/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	785.67447	C46H91NO8	14714494	6321366	BCRCIDJHDMYLDJ-NAZGPFDPSA-N					
LMSP0501AA23	GlcCer(d18:0/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	813.70577	C48H95NO8	14714496	6321368	SNPQGCDJHZAVOB-GRWFBJOFSA-N					
LMSP0501AA22	GlcCer(d18:0/24:1(15Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	811.69012	C48H93NO8	14714495	6321367	SNVYJLGKALMFOP-MOLROICHSA-N					
LMSP0501AA25	GlcCer(d18:0/26:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	841.73707	C50H99NO8	14714498	6321370	GTRFIKUZMLUSGB-YVNKMICKSA-N					
LMSP0501AA24	GlcCer(d18:0/26:1(17Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	839.72142	C50H97NO8	14714497	6321369	BSRSUMIOOGETSD-IAIZXCBMSA-N					
LMSP0501AA01	GlcCer(d18:1/12:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	643.50232	C36H69NO8	14714482	5771774	IYCYEZLMOLRFAN-MMYIVCENSA-N					
LMSP0501AA26	GlcCer(d18:1/14:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	671.53362	C38H73NO8	49703635	24779574	BDGGMKFFYWPIFU-BHYJONMXSA-N					
LMSP0501AA03	GlcCer(d18:1/16:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	699.56492	C40H77NO8	14714483	6321355	VJLLLMIZEJJZTE-BFZYYLOBSA-N					
LMSP0501AA05	GlcCer(d18:1/18:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	727.59622	C42H81NO8	14714485	6321357	YMYQEDCYNANIPI-WKNYTNFBSA-N					
LMSP0501AA27	GlcCer(d18:1/18:1(9Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	725.58057	C42H79NO8	49703636	24779575	MVGFIPNJBNBHNC-ZVOWERJASA-N					
LMSP0501AA06	GlcCer(d18:1/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	755.62752	C44H85NO8	14714486	6321358	DFELABABMXOKTD-QIKWIXAXSA-N					
LMSP0501AA07	GlcCer(d18:1/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	783.65882	C46H89NO8	14714487	6321359	YIGARKIIFOHVPF-YAEABVQUSA-N					
LMSP0501AA32	GlcCer(d18:1/23:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	797.67447	C47H91NO8	123068818	52931253	SJGWLQDELUWRDA-MUYAOIFFSA-N					
LMSP0501AA09	GlcCer(d18:1/24:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	811.69012	C48H93NO8	14714489	6321361	POQRWMRXUOPCLD-AAAFHMTMSA-N					
LMSP0501AA08	GlcCer(d18:1/24:1(15Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	809.67447	C48H91NO8	14714488	6321360	WBOZIXHPUPAOIA-RBELZSLISA-N					
LMSP0501AA11	GlcCer(d18:1/26:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	839.72142	C50H97NO8	14714491	6321363	DOIOUJPHIXRQFM-YNFHLPPXSA-N					
LMSP0501AA10	GlcCer(d18:1/26:1(17Z))	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	837.70577	C50H95NO8	14714490	6321362	LVROXDRMMJVBGH-LZGCSZFKSA-N					
LMSP0501AA33	GlcCer(d18:2/16:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	697.54927	C40H75NO8	123068819	52931254	KTZGIAJJBLPJEF-NAPWARPESA-N					
LMSP0501AA34	GlcCer(d18:2/20:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	753.61187	C44H83NO8	123068820	52931255	JNYZDNIARSRXLF-MUNHHWGFSA-N					
LMSP0501AA35	GlcCer(d18:2/20:1)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	751.59622	C44H81NO8	123068821	52931256	SRPRXULKDCYZGV-WKNNJWSVSA-N					
LMSP0501AA36	GlcCer(d18:2/21:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	767.62752	C45H85NO8	123068822	52931257	HPXKQDNHZNVSHF-LRPQNQBRSA-N					
LMSP0501AA37	GlcCer(d18:2/22:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	781.64317	C46H87NO8	123068823	52931258	BZVOAOVDSULRAB-XKOPYBCFSA-N					
LMSP0501AA38	GlcCer(d18:2/23:0)	[M-H]-	Sphingolipids [SP]	Neutral glycosphingolipids [SP05]	Simple Glc series [SP0501]	795.65882	C47H89NO8	123068824	52931259	WKJGTBSWYQRTEJ-VSIBSPIKSA-N					
LMGP10050014	PA(0:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Monoacylglycerophosphates [GP1005]	436.258993	C21H41O7P	123067329	52929749	ZOOLJLSXNRZLDH-GDCKJWNLSA-N					
LMGP10010022	PA(10:0/10:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	480.285208	C23H45O8P	14714441	9547166	PHQFPHNJHDEXLJ-OAQYLSRUSA-N				7250	
LMGP10050015	PA(12:0/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Monoacylglycerophosphates [GP1005]	354.180743	C15H31O7P	123067330	52929750	STTKJLVEXMKLNA-CQSZACIVSA-N					
LMGP10010030	PA(12:0/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	536.347808	C27H53O8P	14714449	9547171	OKLASJZQBDJAPH-RUZDIDTESA-N				9098	
LMGP10010001	PA(12:0/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	550.363459	C28H55O8P	4266297	3247006	HSXSRFZJKUWGTG-AREMUKBSSA-N					
LMGP10010981	PA(12:0/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	564.379109	C29H57O8P	123067142	24779689	UYOIGTVMJVHOSC-HHHXNRCGSA-N					
LMGP10010044	PA(12:0/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	562.363459	C29H55O8P	123066205	52928637	JIEKTNYKXHHALN-YLYQOIPRSA-N					
LMGP10010045	PA(12:0/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	578.394759	C30H59O8P	123066206	52928638	LRPLRTYWTQDDLD-MUUNZHRXSA-N					
LMGP10010046	PA(12:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	576.379109	C30H57O8P	123066207	52928639	HPCNOZLMAOCFKZ-ACWSPVJKSA-N					
LMGP10010944	PA(12:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	592.410409	C31H61O8P	123067105	52929532	NBPKRIQYNFLUFX-GDLZYMKVSA-N					
LMGP10010047	PA(12:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	590.394759	C31H59O8P	123066208	52928640	UARCTMUVJALMHM-FOIMXDHRSA-N					
LMGP10010048	PA(12:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	606.426059	C32H63O8P	123066209	52928641	YGGDERMVNQITHI-SSEXGKCCSA-N					
LMGP10010049	PA(12:0/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	604.410409	C32H61O8P	123066210	52928642	KBORGMGCWLCUTO-QKLXQQGTSA-N					
LMGP10010050	PA(12:0/17:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	602.394759	C32H59O8P	123066211	52928643	YPZSTAAQNZFGRR-YRGPPRKWSA-N					
LMGP10010943	PA(12:0/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	620.441709	C33H65O8P	123067104	52929531	BTCZKZLCOIKZIQ-WJOKGBTCSA-N					
LMGP10010942	PA(12:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	618.426059	C33H63O8P	123067103	52929530	USISMMHLWIDRBP-AHVPQQLLSA-N					
LMGP10010051	PA(12:0/18:2(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	616.410409	C33H61O8P	123066212	52928644	VETGGWYHDGBKJU-ONKYHFFOSA-N					
LMGP10010052	PA(12:0/18:3(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	614.394759	C33H59O8P	123066213	52928645	YABHEYPJDRWHLB-DXVQNWCJSA-N					
LMGP10010053	PA(12:0/18:3(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	614.394759	C33H59O8P	123066214	52928646	UIMQMJBZEPOHRY-IGUHGWAUSA-N					
LMGP10010054	PA(12:0/18:4(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	612.379109	C33H57O8P	123066215	52928647	VNWXBJSNPQXXQF-KBVAGPSZSA-N					
LMGP10010055	PA(12:0/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	634.457359	C34H67O8P	123066216	52928648	AOUMIKMPCOHWFQ-JGCGQSQUSA-N					
LMGP10010056	PA(12:0/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	632.441709	C34H65O8P	123066217	52928649	BQVWIAYHOGIKGL-PHIJBUCWSA-N					
LMGP10010941	PA(12:0/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	648.473009	C35H69O8P	123067102	52929529	WXLCBPDSPGGJPM-MGBGTMOVSA-N					
LMGP10010057	PA(12:0/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	646.457359	C35H67O8P	123066218	52928650	JVKSCBFMLARUOY-ILGKRYBBSA-N					
LMGP10010058	PA(12:0/20:2(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	644.441709	C35H65O8P	123066219	52928651	WZXIOJFUAGCOPM-FLUNPBKGSA-N					
LMGP10010059	PA(12:0/20:3(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	642.426059	C35H63O8P	123066220	52928652	WRKCZXKHSXKJFZ-UVXFUXOQSA-N					
LMGP10010060	PA(12:0/20:4(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	640.410409	C35H61O8P	123066221	52928653	YWCNTUOGAOVKRY-NNGNVDISSA-N					
LMGP10010061	PA(12:0/20:5(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	638.394759	C35H59O8P	123066222	52928654	HKNJYRNOKPLZRP-WPONNBHBSA-N					
LMGP10010062	PA(12:0/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	662.488659	C36H71O8P	123066223	52928655	OONYCSCEVCECOJ-UUWRZZSWSA-N					
LMGP10010940	PA(12:0/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	676.504309	C37H73O8P	123067101	52929528	XYOPBQBVTYEJAN-PGUFJCEWSA-N					
LMGP10010063	PA(12:0/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	674.488659	C37H71O8P	123066224	52928656	AEWCCXLFEAJZDN-QEJMHMKOSA-N					
LMGP10010064	PA(12:0/22:2(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	672.473009	C37H69O8P	123066225	52928657	XBZLOXATHDTYMN-VRCDIROVSA-N					
LMGP10010065	PA(12:0/22:4(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphates [GP10]	Diacylglycerophosphates [GP1001]	668.441709	C37H65O8P	123066226	52928658	IQINXMZLMVMTKC-VDZZAIHWSA-N					
